コントロールカラム,商品管理番号（商品URL）,商品番号,全商品ディレクトリID,タグID,PC用キャッチコピー,モバイル用キャッチコピー,商品名,販売価格,表示価格,消費税,送料,個別送料,送料区分1,送料区分2,代引料,倉庫指定,商品情報レイアウト,注文ボタン,資料請求ボタン,商品問い合わせボタン,再入荷お知らせボタン,のし対応,PC用商品説明文,モバイル用商品説明文,スマートフォン用商品説明文,PC用販売説明文,商品画像URL,商品画像名（ALT）,動画,販売期間指定,注文受付数,在庫タイプ,在庫数,在庫数表示,項目選択肢別在庫用横軸項目名,項目選択肢別在庫用縦軸項目名,項目選択肢別在庫用残り表示閾値,RAC番号,サーチ非表示,闇市パスワード,カタログID,在庫戻しフラグ,在庫切れ時の注文受付,在庫あり時納期管理番号,在庫切れ時納期管理番号,予約商品発売日,ポイント変倍率,ポイント変倍率適用期間,ヘッダー・フッター・レフトナビ,表示項目の並び順,共通説明文（小）,目玉商品,共通説明文（大）,レビュー本文表示,あす楽配送管理番号,サイズ表リンク,二重価格文言管理番号,カタログIDなしの理由,配送方法セット管理番号,白背景画像URL
"","tbs","TBS-NBSK","563337","5000038","汚れにブルブル！かがまずラク☆ピカお風呂掃除<br>【正規品】【掃除 コードレス】<br>お風呂やベランダ、玄関の掃除の必須アイテム！<br>","汚れにブルブル！かがまずラク☆ピカお風呂掃除","ターボ スクラブ ベーシック【正規品】【掃除 コードレス】<br>お風呂やベランダ、玄関の掃除の必須アイテム！【ターボスクラブ】","9990","","0","0","","1","","0","0","1","1","0","1","0","0","<br>

<table class=""tspec"">
<tr>
<th>セット内容</th>
<td>本体×1、延長ポール×1、充電アダプター×1、多目的ブラシ×1、コーナー用ブラシ×1、頑固汚れ用ブラシ×1、取扱説明書×1</td>
</tr>
<tr>
<th>サイズ</th>
<td>本体のみ：　約 幅7×高さ11×長さ56cm　（ブラシ除く）<br>
延長ポール装着時：長さ　約106cm　（ブラシ除く）</td>
</tr>
<tr>
<th>重量</th>
<td>約1kg（延長ポール装着時）
</td>
</tr>
<tr>
<th>保証期間</th>
<td>1年</td>
</tr>
<tr>
<th>製造国</th>
<td>中国製</td>
</tr>
<tr>
<th>送料</th>
<td>900円（税抜）</td>
</tr>
<tr>
</table>
<br>

<br>
<font color=""#666666"" size=""2""><strong>【検索用キーワード】
<br>
ショップジャパン / テレビショッピング / TVショップ / 通販 / ネットショップ / 掃除 / コードレス / お風呂掃除</strong></font>
<div style=""margin:15px 0; padding:0; width:410px; line-height:1.5em""><a href=""https://www.rakuten.ne.jp/gold/shopjapan/"">≫ ショップジャパン (ShopJapan) 楽天市場店TOPへ</a><br><a href=""https://item.rakuten.co.jp/shopjapan/c/0000000484/"">≫ 倒れるだけで腹筋！ワンダーコア</a><br><a href=""https://item.rakuten.co.jp/shopjapan/c/0000000628/"">≫ ワンダーコアがコンパクトに！ワンダーコア スマート</a><br><a href=""https://item.rakuten.co.jp/shopjapan/c/0000000105/"">≫ 500万枚突破！低反発マットレス トゥルースリーパー プレミアム</a><br><a href=""https://item.rakuten.co.jp/shopjapan/c/0000000607/"">≫ 最強EMS！スレンダートーン</a><br><a href=""https://item.rakuten.co.jp/shopjapan/c/0000000671/"">≫ 3分ゆらゆら下っ腹シェイプ！ながらウォーク</a><br><a href=""https://item.rakuten.co.jp/shopjapan/c/0000000718/"">≫ 驚くほどスベ～ル！セラフィット</a></div><div style=""border: 1px solid #555555; width:390px; padding:10px; font-size: 12px; color:#555;"">ショップジャパン（Shop Japan）はワンダーコア、ワンダーコアスマート、セラフィット、スレンダートーン、トゥルースリーパー、ながらウォークなど、TV通販でおなじみの商品をお届けします。</div>","<hr>
■セット内容/本体×1、延長ポール×1、充電アダプター×1、多目的ブラシ×1、コーナー用ブラシ×1、頑固汚れ用ブラシ×1、取扱説明書×1<br>
■サイズ/本体のみ：　約 幅7×高さ11×長さ56cm　（ブラシ除く）<br>
延長ポール装着時：長さ　約106cm　（ブラシ除く）<br>
■重量/約1kg（延長ポール装着時）<br>
■保証期間/1年<br>
■製造国/中国製<br>
■送料/900円（税抜）<br>
<hr>","<link rel=""stylesheet""　　　　　　　　　　　　　　　="""" href=""https://www.rakuten.ne.jp/gold/shopjapan/css/sp_common.css"">
<link rel=""stylesheet""　　　　　　　　　　　　　　　="""" href=""https://www.rakuten.ne.jp/gold/shopjapan/css/day.css"">
<link rel=""stylesheet""　　　　　　　　　　　　　　　="""" href=""https://www.rakuten.ne.jp/gold/shopjapan/css/ss.css"">
<link rel=""stylesheet""　　　　　　　　　　　　　　　="""" href=""https://www.rakuten.ne.jp/gold/shopjapan/css/item/souzi.css"">
  
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/main_640.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_01.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_02.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_03.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_2.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_04.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_05.jpg"" width=""100%"">
<img src=""https://www.rakuten.ne.jp/gold/shopjapan/tbs/images/sp/splp_3.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_06.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_4.jpg"" width=""100%"">



<a href=""https://item.rakuten.co.jp/shopjapan/tbs-d/#itemSpecification"">
<img ="""" src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/spsc_0530_0.jpg"" width=""100%""></a>

<img ="""" src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_0530.jpg"" width=""100%"">

<a href=""https://item.rakuten.co.jp/shopjapan/tbs-d-w/#itemSpecification"">
<img ="""" src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/spsc_0530_1.jpg"" width=""100%""></a>

<img ="""" src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_0420_2.jpg"" width=""100%"">
<img ="""" src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_0420_3.jpg"" width=""100%"">

<p><a href=""https://item.rakuten.co.jp/shopjapan/tbs/#itemSpecification"">⇒ターボ スクラブ ベーシック1セットのみご購入希望の方はこちら</a></p>
<p><a href=""https://item.rakuten.co.jp/shopjapan/tbs-d-tan/#itemSpecification"">⇒ターボ スクラブ デラックス1セットのみご購入希望の方はこちら</a></p>

<a href=""https://item.rakuten.co.jp/shopjapan/tbs-nbrs/#itemSpecification"">
<img ="""" src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_07.jpg"" width=""100%""></a>

<a　　　　　　　　　　　　　　　 class=""review_coupon_sp"">
</a　　　　　　　　　　　　　　　><br>

<table width=""100%"" height=""15px""><tr><td></td></tr></table>
<table width=""100%"" cellpadding=""10"" cellspacing=""0""><tr><td bgcolor=""#efefef"" align=""center""><b>ショップジャパンはターボ スクラブの<br>正規輸入販売元です。</b></td></tr></table>

<hr>
■セット内容/本体×1、延長ポール×1、充電アダプター×1、多目的ブラシ×1、コーナー用ブラシ×1、頑固汚れ用ブラシ×1、取扱説明書×1<br>
■サイズ/本体のみ：　約 幅7×高さ11×長さ56cm　（ブラシ除く）<br>
延長ポール装着時：長さ　約106cm　（ブラシ除く）<br>
■重量/約1kg（延長ポール装着時）<br>
■保証期間/1年<br>
■製造国/中国製<br>
■送料/900円（税抜）<br>


<hr>
※転売、仕入れ目的でのご購入はご遠慮ください。<br>
<hr>▼ご注文前にお読み下さい<br><a href=""https://www.rakuten.ne.jp/gold/shopjapan/sp/category/return.html"">⇒ 39日間返品保証について</a>
<hr>
<a href=""https://www.rakuten.ne.jp/gold/shopjapan/"">≫ ショップジャパン (ShopJapan) 楽天市場店TOPへ</a><br>
<a href=""https://item.rakuten.co.jp/shopjapan/c/0000000484/"">≫ 倒れるだけで腹筋！ワンダーコア</a><br>
<a href=""https://item.rakuten.co.jp/shopjapan/c/0000000628/"">≫ ワンダーコアがコンパクトに！ワンダーコア スマート</a><br>
<a href=""https://item.rakuten.co.jp/shopjapan/c/0000000105/"">≫ 500万枚突破！低反発マットレス トゥルースリーパー プレミアム</a><br>
<a href=""https://item.rakuten.co.jp/shopjapan/c/0000000607/"">≫ 最強EMS！スレンダートーン</a><br>
<a href=""https://item.rakuten.co.jp/shopjapan/c/0000000671/"">≫ 3分ゆらゆら下っ腹シェイプ！ながらウォーク</a><br> <a href=""https://item.rakuten.co.jp/shopjapan/c/0000000718/"">≫  驚くほどスベ～ル！セラフィット</a>
","","https://image.rakuten.co.jp/shopjapan/cabinet/tbs/s1_0508.jpg https://image.rakuten.co.jp/shopjapan/cabinet/tbs/s2.jpg https://image.rakuten.co.jp/shopjapan/cabinet/tbs/s3.jpg https://image.rakuten.co.jp/shopjapan/cabinet/tbs/s4.jpg https://image.rakuten.co.jp/shopjapan/cabinet/tbs/s5_cp_0420.jpg https://image.rakuten.co.jp/shopjapan/cabinet/share/promise_1607.jpg","ターボスクラブ【正規品】【掃除コードレス】【ワンダーコアワンダーコアスマートスレンダートーンセラフィット】も発売中！ ターボスクラブ【正規品】【掃除コードレス】【ワンダーコアワンダーコアスマートスレンダートーンセラフィット】も発売中！ ターボスクラブ【正規品】【掃除コードレス】【ワンダーコアワンダーコアスマートスレンダートーンセラフィット】も発売中！ ターボスクラブ【正規品】【掃除コードレス】【ワンダーコアワンダーコアスマートスレンダートーンセラフィット】も発売中！ ターボスクラブ【正規品】【掃除コードレス】【ワンダーコアワンダーコアスマートスレンダートーンセラフィット】も発売中！ 【送料無料】ターボスクラブ【正規品】【掃除コードレス】お風呂やベランダ、玄関の掃除の必須アイテム！【ターボスクラブ】","<script src=""https://stream.cms.rakuten.co.jp/gate/play/?w=300&h=300&mid=1101572059&shop_id=199614&vid=971648183002&pt=0&cmid=1100000001&bkt=&cl1=&cl2=&cl3=&cl4=&did="" type=""text/javascript""></script>","","2","1","99971","0","","","","199614-0010003330","0","","4537341052673","1","0","27","","","","","自動選択","自動選択","自動選択","自動選択","自動選択","2","","","","","",""
"","tbs-d","TBS-NBSD","563337","5000038","汚れにブルブル！かがまずラク☆ピカお風呂掃除<br>【正規品】【掃除 コードレス】<br>お風呂やベランダ、玄関の掃除の必須アイテム！<br>","汚れにブルブル！かがまずラク☆ピカお風呂掃除","ターボ スクラブ ベーシック ダブルセット【正規品】【掃除 コードレス】<br>お風呂やベランダ、玄関の掃除の必須アイテム！【ターボスクラブ】","10890","","0","0","","1","","0","0","1","1","0","1","0","0","<br>

<table class=""tspec"">
<tr>
<th>セット内容</th>
<td>本体×2、延長ポール×2、充電アダプター×2、多目的ブラシ×1、コーナー用ブラシ×2、頑固汚れ用ブラシ×2、取扱説明書×2</td>
</tr>
<tr>
<th>サイズ</th>
<td>本体のみ：　約 幅7×高さ11×長さ56cm　（ブラシ除く）<br>
延長ポール装着時：長さ　約106cm　（ブラシ除く）</td>
</tr>
<tr>
<th>重量</th>
<td>約1kg（延長ポール装着時）
</td>
</tr>
<tr>
<th>保証期間</th>
<td>1年</td>
</tr>
<tr>
<th>製造国</th>
<td>中国製</td>
</tr>
<tr>
<th>送料</th>
<td>900円（税抜）</td>
</tr>
<tr>
<tr>
<th>追加手数料</th>
<td>900円（税抜）※追加梱包手数料です。</td>
</tr>
</table>
<br>

<br>
<font color=""#666666"" size=""2""><strong>【検索用キーワード】
<br>
ショップジャパン / テレビショッピング / TVショップ / 通販 / ネットショップ / 掃除 / コードレス / お風呂掃除</strong></font>
<div style=""margin:15px 0; padding:0; width:410px; line-height:1.5em""><a href=""https://www.rakuten.ne.jp/gold/shopjapan/"">≫ ショップジャパン (ShopJapan) 楽天市場店TOPへ</a><br><a href=""https://item.rakuten.co.jp/shopjapan/c/0000000484/"">≫ 倒れるだけで腹筋！ワンダーコア</a><br><a href=""https://item.rakuten.co.jp/shopjapan/c/0000000628/"">≫ ワンダーコアがコンパクトに！ワンダーコア スマート</a><br><a href=""https://item.rakuten.co.jp/shopjapan/c/0000000105/"">≫ 500万枚突破！低反発マットレス トゥルースリーパー プレミアム</a><br><a href=""https://item.rakuten.co.jp/shopjapan/c/0000000607/"">≫ 最強EMS！スレンダートーン</a><br><a href=""https://item.rakuten.co.jp/shopjapan/c/0000000671/"">≫ 3分ゆらゆら下っ腹シェイプ！ながらウォーク</a><br><a href=""https://item.rakuten.co.jp/shopjapan/c/0000000718/"">≫ 驚くほどスベ～ル！セラフィット</a></div><div style=""border: 1px solid #555555; width:390px; padding:10px; font-size: 12px; color:#555;"">ショップジャパン（Shop Japan）はワンダーコア、ワンダーコアスマート、セラフィット、スレンダートーン、トゥルースリーパー、ながらウォークなど、TV通販でおなじみの商品をお届けします。</div>","<hr>
■セット内容/本体×2、延長ポール×2、充電アダプター×2、多目的ブラシ×1、コーナー用ブラシ×2、頑固汚れ用ブラシ×2、取扱説明書×2<br>
■サイズ/本体のみ：　約 幅7×高さ11×長さ56cm　（ブラシ除く）<br>
延長ポール装着時：長さ　約106cm　（ブラシ除く）<br>
■重量/約1kg（延長ポール装着時）<br>
■保証期間/1年<br>
■製造国/中国製<br>
■送料/900円（税抜）<br>
■追加手数料/900円（税抜）※追加梱包手数料です。<br>
<hr>","<link rel=""stylesheet""　　　　　　　　　　　　　　　="""" href=""https://www.rakuten.ne.jp/gold/shopjapan/css/sp_common.css"">
<link rel=""stylesheet""　　　　　　　　　　　　　　　="""" href=""https://www.rakuten.ne.jp/gold/shopjapan/css/day.css"">
<link rel=""stylesheet""　　　　　　　　　　　　　　　="""" href=""https://www.rakuten.ne.jp/gold/shopjapan/css/ss.css"">
<link rel=""stylesheet""　　　　　　　　　　　　　　　="""" href=""https://www.rakuten.ne.jp/gold/shopjapan/css/item/souzi.css"">
  
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/main_640.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_01.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_02.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_03.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_2.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_04.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_05.jpg"" width=""100%"">
<img src=""https://www.rakuten.ne.jp/gold/shopjapan/tbs/images/sp/splp_3.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_06.jpg"" width=""100%"">
<img src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_4.jpg"" width=""100%"">



<a href=""https://item.rakuten.co.jp/shopjapan/tbs-d/#itemSpecification"">
<img ="""" src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/spsc_0530_0.jpg"" width=""100%""></a>

<img ="""" src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_0530.jpg"" width=""100%"">

<a href=""https://item.rakuten.co.jp/shopjapan/tbs-d-w/#itemSpecification"">
<img ="""" src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/spsc_0530_1.jpg"" width=""100%""></a>

<img ="""" src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_0420_2.jpg"" width=""100%"">
<img ="""" src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_0420_3.jpg"" width=""100%"">

<p><a href=""https://item.rakuten.co.jp/shopjapan/tbs/#itemSpecification"">⇒ターボ スクラブ ベーシック1セットのみご購入希望の方はこちら</a></p>
<p><a href=""https://item.rakuten.co.jp/shopjapan/tbs-d-tan/#itemSpecification"">⇒ターボ スクラブ デラックス1セットのみご購入希望の方はこちら</a></p>

<a href=""https://item.rakuten.co.jp/shopjapan/tbs-nbrs/#itemSpecification"">
<img ="""" src=""https://image.rakuten.co.jp/shopjapan/cabinet/tbs/splp_07.jpg"" width=""100%""></a>

<a　　　　　　　　　　　　　　　 class=""review_coupon_sp"">
</a　　　　　　　　　　　　　　　><br>

<table width=""100%"" height=""15px""><tr><td></td></tr></table>
<table width=""100%"" cellpadding=""10"" cellspacing=""0""><tr><td bgcolor=""#efefef"" align=""center""><b>ショップジャパンはターボ スクラブの<br>正規輸入販売元です。</b></td></tr></table>

<hr>
■セット内容/本体×2、延長ポール×2、充電アダプター×2、多目的ブラシ×1、コーナー用ブラシ×2、頑固汚れ用ブラシ×2、取扱説明書×2<br>
■サイズ/本体のみ：　約 幅7×高さ11×長さ56cm　（ブラシ除く）<br>
延長ポール装着時：長さ　約106cm　（ブラシ除く）<br>
■重量/約1kg（延長ポール装着時）<br>
■保証期間/1年<br>
■製造国/中国製<br>
■送料/900円（税抜）<br>
■追加手数料/900円（税抜）※追加梱包手数料です。<br>

<hr>
※転売、仕入れ目的でのご購入はご遠慮ください。<br>
<hr>▼ご注文前にお読み下さい<br><a href=""https://www.rakuten.ne.jp/gold/shopjapan/sp/category/return.html"">⇒ 39日間返品保証について</a>
<hr>
<a href=""https://www.rakuten.ne.jp/gold/shopjapan/"">≫ ショップジャパン (ShopJapan) 楽天市場店TOPへ</a><br>
<a href=""https://item.rakuten.co.jp/shopjapan/c/0000000484/"">≫ 倒れるだけで腹筋！ワンダーコア</a><br>
<a href=""https://item.rakuten.co.jp/shopjapan/c/0000000628/"">≫ ワンダーコアがコンパクトに！ワンダーコア スマート</a><br>
<a href=""https://item.rakuten.co.jp/shopjapan/c/0000000105/"">≫ 500万枚突破！低反発マットレス トゥルースリーパー プレミアム</a><br>
<a href=""https://item.rakuten.co.jp/shopjapan/c/0000000607/"">≫ 最強EMS！スレンダートーン</a><br>
<a href=""https://item.rakuten.co.jp/shopjapan/c/0000000671/"">≫ 3分ゆらゆら下っ腹シェイプ！ながらウォーク</a><br> <a href=""https://item.rakuten.co.jp/shopjapan/c/0000000718/"">≫  驚くほどスベ～ル！セラフィット</a>
","","https://image.rakuten.co.jp/shopjapan/cabinet/tbs/s1_w_0508_1.jpg https://image.rakuten.co.jp/shopjapan/cabinet/tbs/s2_w.jpg https://image.rakuten.co.jp/shopjapan/cabinet/tbs/s3.jpg https://image.rakuten.co.jp/shopjapan/cabinet/tbs/s4.jpg https://image.rakuten.co.jp/shopjapan/cabinet/tbs/s5_cp_0420.jpg https://image.rakuten.co.jp/shopjapan/cabinet/share/promise_1607.jpg","ターボスクラブ【正規品】【掃除コードレス】【ワンダーコアワンダーコアスマートスレンダートーンセラフィット】も発売中！ ターボスクラブ【正規品】【掃除コードレス】【ワンダーコアワンダーコアスマートスレンダートーンセラフィット】も発売中！ ターボスクラブ【正規品】【掃除コードレス】【ワンダーコアワンダーコアスマートスレンダートーンセラフィット】も発売中！ ターボスクラブ【正規品】【掃除コードレス】【ワンダーコアワンダーコアスマートスレンダートーンセラフィット】も発売中！ ターボスクラブ【正規品】【掃除コードレス】【ワンダーコアワンダーコアスマートスレンダートーンセラフィット】も発売中！ 【送料無料】ターボスクラブ【正規品】【掃除コードレス】お風呂やベランダ、玄関の掃除の必須アイテム！【ターボスクラブ】","<script src=""https://stream.cms.rakuten.co.jp/gate/play/?w=300&h=300&mid=1101572059&shop_id=199614&vid=971648183002&pt=0&cmid=1100000001&bkt=&cl1=&cl2=&cl3=&cl4=&did="" type=""text/javascript""></script>","","2","1","99896","0","","","","199614-0010003461","0","","4537341052673","1","0","27","","","","","自動選択","自動選択","自動選択","自動選択","自動選択","2","","","","","",""
